year,city_name,city_population,Police City Budget,Police Buget Revised
2008.0,MI: Flint,110948.0,370.97,370970000.0
2009.0,MI: Flint,107687.0,307.55,307550000.0
2010.0,MI: Flint,104454.0,299.28,299280000.0
2011.0,MI: Flint,101997.0,270.82,270820000.0
2012.0,MI: Flint,101207.0,245.68,245680000.0
2013.0,MI: Flint,100185.0,269.58,269580000.0
2014.0,MI: Flint,99427.0,266.52,266519999.99999997
2015.0,MI: Flint,98565.0,227.69,227690000.0
2016.0,MI: Flint,97761.0,215.68,215680000.0
2017.0,MI: Flint,97026.0,265.28,265279999.99999997
1977.0,MI: Grand Rapids,185580.0,168.31,168310000.0
1978.0,MI: Grand Rapids,184175.0,203.51,203510000.0
1979.0,MI: Grand Rapids,182842.0,191.95,191950000.0
1980.0,MI: Grand Rapids,182408.0,188.56,188560000.0
1981.0,MI: Grand Rapids,181843.0,182.61,182610000.0
1982.0,MI: Grand Rapids,181475.0,199.16,199160000.0
1983.0,MI: Grand Rapids,181050.0,190.09,190090000.0
1984.0,MI: Grand Rapids,180678.0,186.11,186110000.0
1985.0,MI: Grand Rapids,181769.0,179.37,179370000.0
1986.0,MI: Grand Rapids,183158.0,192.64,192640000.0
1987.0,MI: Grand Rapids,184273.0,197.87,197870000.0
1988.0,MI: Grand Rapids,185897.0,203.61,203610000.0
1989.0,MI: Grand Rapids,187804.0,191.52,191520000.0
1990.0,MI: Grand Rapids,189196.0,186.31,186310000.0
1991.0,MI: Grand Rapids,190753.0,197.28,197280000.0
1992.0,MI: Grand Rapids,191358.0,188.29,188290000.0
1993.0,MI: Grand Rapids,192638.0,194.93,194930000.0
1994.0,MI: Grand Rapids,193586.0,195.46,195460000.0
1995.0,MI: Grand Rapids,194754.0,203.26,203260000.0
1996.0,MI: Grand Rapids,195981.0,215.89,215890000.0
1997.0,MI: Grand Rapids,196965.0,237.66,237660000.0
1998.0,MI: Grand Rapids,197383.0,240.58,240580000.0
1999.0,MI: Grand Rapids,197288.0,255.73,255730000.0
2000.0,MI: Grand Rapids,197420.0,265.55,265550000.0
2001.0,MI: Grand Rapids,198162.0,270.97,270970000.0
2002.0,MI: Grand Rapids,197940.0,424.21,424210000.0
2003.0,MI: Grand Rapids,197236.0,282.72,282720000.0
2004.0,MI: Grand Rapids,196200.0,276.73,276730000.0
2005.0,MI: Grand Rapids,194798.0,242.36,242360000.0
2006.0,MI: Grand Rapids,193780.0,246.57,246570000.0
2007.0,MI: Grand Rapids,192863.0,278.32,278320000.0
2008.0,MI: Grand Rapids,191868.0,286.21,286210000.0
2009.0,MI: Grand Rapids,190285.0,282.39,282390000.0
2010.0,MI: Grand Rapids,189090.0,294.55,294550000.0
2011.0,MI: Grand Rapids,188003.0,288.79,288790000.0
2012.0,MI: Grand Rapids,189087.0,271.15,271150000.0
2013.0,MI: Grand Rapids,190817.0,258.05,258050000.0
2014.0,MI: Grand Rapids,192991.0,242.7,242700000.0
2015.0,MI: Grand Rapids,194352.0,260.03,260029999.99999997
2016.0,MI: Grand Rapids,195073.0,259.58,259579999.99999997
2017.0,MI: Grand Rapids,196546.0,263.62,263620000.0
1977.0,MI: Hamtramck,23333.0,194.85,194850000.0
1978.0,MI: Hamtramck,22686.0,173.84,173840000.0
1979.0,MI: Hamtramck,22157.0,182.25,182250000.0
1980.0,MI: Hamtramck,21656.0,154.4,154400000.0
1981.0,MI: Hamtramck,21300.0,133.18,133180000.0
1982.0,MI: Hamtramck,20635.0,129.74,129740000.00000001
1983.0,MI: Hamtramck,20152.0,165.72,165720000.0
1984.0,MI: Hamtramck,19768.0,158.73,158730000.0
1985.0,MI: Hamtramck,19513.0,161.46,161460000.0
1986.0,MI: Hamtramck,19349.0,158.7,158700000.0
1987.0,MI: Hamtramck,19217.0,170.78,170780000.0
1988.0,MI: Hamtramck,19067.0,167.9,167900000.0
1989.0,MI: Hamtramck,18758.0,173.14,173140000.0
1990.0,MI: Hamtramck,18550.0,183.5,183500000.0
1991.0,MI: Hamtramck,18470.0,183.09,183090000.0
1992.0,MI: Hamtramck,19017.0,180.99,180990000.0
1993.0,MI: Hamtramck,19684.0,177.61,177610000.0
1994.0,MI: Hamtramck,20233.0,161.69,161690000.0
1995.0,MI: Hamtramck,20668.0,170.04,170040000.0
1996.0,MI: Hamtramck,21206.0,175.93,175930000.0
1997.0,MI: Hamtramck,21830.0,178.19,178190000.0
1998.0,MI: Hamtramck,22368.0,181.45,181450000.0
1999.0,MI: Hamtramck,22441.0,180.17,180170000.0
2000.0,MI: Hamtramck,22632.0,179.65,179650000.0
2001.0,MI: Hamtramck,22931.0,178.94,178940000.0
2002.0,MI: Hamtramck,23008.0,181.98,181980000.0
2003.0,MI: Hamtramck,23025.0,215.83,215830000.0
2004.0,MI: Hamtramck,23038.0,247.14,247140000.0
2005.0,MI: Hamtramck,23005.0,275.25,275250000.0
2006.0,MI: Hamtramck,22956.0,302.04,302040000.0
2007.0,MI: Hamtramck,22864.0,328.85,328850000.0
2008.0,MI: Hamtramck,22732.0,345.55,345550000.0
2009.0,MI: Hamtramck,22545.0,377.0,377000000.0
2010.0,MI: Hamtramck,22447.0,347.7,347700000.0
2011.0,MI: Hamtramck,22392.0,332.73,332730000.0
2012.0,MI: Hamtramck,22291.0,299.63,299630000.0
2013.0,MI: Hamtramck,22269.0,174.49,174490000.0
2014.0,MI: Hamtramck,22174.0,183.79,183790000.0
2015.0,MI: Hamtramck,22168.0,194.96,194960000.0
2016.0,MI: Hamtramck,22051.0,173.45,173450000.0
2017.0,MI: Hamtramck,21934.0,205.07,205070000.0
1977.0,MI: Jackson,42229.0,210.92,210920000.0
1978.0,MI: Jackson,41912.0,219.23,219230000.0
1979.0,MI: Jackson,41411.0,217.93,217930000.0
1980.0,MI: Jackson,40656.0,230.99,230990000.0
1981.0,MI: Jackson,39739.0,240.49,240490000.0
1982.0,MI: Jackson,39557.0,260.39,260390000.0
1983.0,MI: Jackson,39056.0,257.54,257540000.00000003
1984.0,MI: Jackson,38298.0,256.51,256510000.0
1985.0,MI: Jackson,37471.0,261.79,261790000.00000003
1986.0,MI: Jackson,37107.0,267.42,267420000.00000003
1987.0,MI: Jackson,37135.0,246.13,246130000.0
1988.0,MI: Jackson,37580.0,248.5,248500000.0
1989.0,MI: Jackson,37564.0,257.86,257860000.0
1990.0,MI: Jackson,37510.0,262.94,262940000.0
1991.0,MI: Jackson,37703.0,247.21,247210000.0
1992.0,MI: Jackson,37678.0,268.16,268160000.00000003
1993.0,MI: Jackson,37576.0,269.21,269210000.0
1994.0,MI: Jackson,37464.0,271.24,271240000.0
1995.0,MI: Jackson,37239.0,273.15,273150000.0
1996.0,MI: Jackson,37131.0,273.68,273680000.0
1997.0,MI: Jackson,36970.0,276.16,276160000.0
1998.0,MI: Jackson,36761.0,286.45,286450000.0
1999.0,MI: Jackson,36551.0,294.64,294640000.0
2000.0,MI: Jackson,36388.0,298.75,298750000.0
2001.0,MI: Jackson,36260.0,290.06,290060000.0
2002.0,MI: Jackson,36201.0,284.58,284580000.0
2003.0,MI: Jackson,36112.0,289.59,289590000.0
2004.0,MI: Jackson,36029.0,293.13,293130000.0
2005.0,MI: Jackson,35734.0,288.64,288640000.0
2006.0,MI: Jackson,35583.0,305.34,305340000.0
2007.0,MI: Jackson,35293.0,300.1,300100000.0
2008.0,MI: Jackson,34949.0,297.84,297840000.0
2009.0,MI: Jackson,34218.0,314.44,314440000.0
2010.0,MI: Jackson,33770.0,310.87,310870000.0
2011.0,MI: Jackson,33432.0,276.47,276470000.0
2012.0,MI: Jackson,33234.0,243.76,243760000.0
2013.0,MI: Jackson,33189.0,249.38,249380000.0
2014.0,MI: Jackson,33129.0,241.56,241560000.0
2015.0,MI: Jackson,33019.0,259.21,259209999.99999997
2016.0,MI: Jackson,32931.0,254.5,254500000.0
2017.0,MI: Jackson,32718.0,269.97,269970000.0
1977.0,MI: Lincoln Park,48034.0,194.52,194520000.0
1978.0,MI: Lincoln Park,47028.0,163.24,163240000.0
1979.0,MI: Lincoln Park,46253.0,155.85,155850000.0
1980.0,MI: Lincoln Park,45530.0,151.06,151060000.0
1981.0,MI: Lincoln Park,45105.0,182.4,182400000.0
1982.0,MI: Lincoln Park,44129.0,172.05,172050000.0
1983.0,MI: Lincoln Park,43520.0,383.18,383180000.0
1984.0,MI: Lincoln Park,43111.0,385.64,385640000.0
1985.0,MI: Lincoln Park,42974.0,203.51,203510000.0
1986.0,MI: Lincoln Park,43032.0,201.29,201290000.0
1987.0,MI: Lincoln Park,43160.0,203.33,203330000.0
1988.0,MI: Lincoln Park,43242.0,223.44,223440000.0
1989.0,MI: Lincoln Park,42960.0,236.38,236380000.0
1990.0,MI: Lincoln Park,42900.0,233.32,233320000.0
1991.0,MI: Lincoln Park,42825.0,235.88,235880000.0
1992.0,MI: Lincoln Park,42962.0,239.36,239360000.0
1993.0,MI: Lincoln Park,42374.0,230.23,230230000.0
1994.0,MI: Lincoln Park,41792.0,221.79,221790000.0
1995.0,MI: Lincoln Park,41000.0,235.45,235450000.0
1996.0,MI: Lincoln Park,39999.0,246.26,246260000.0
1997.0,MI: Lincoln Park,41843.0,246.95,246950000.0
1998.0,MI: Lincoln Park,41670.0,237.61,237610000.0
1999.0,MI: Lincoln Park,41945.0,236.88,236880000.0
2000.0,MI: Lincoln Park,42351.0,243.01,243010000.0
2001.0,MI: Lincoln Park,40005.0,258.13,258130000.0
2002.0,MI: Lincoln Park,40001.0,262.01,262010000.0
2003.0,MI: Lincoln Park,39937.0,263.07,263070000.0
2004.0,MI: Lincoln Park,39852.0,263.12,263120000.0
2005.0,MI: Lincoln Park,39708.0,251.95,251950000.0
2006.0,MI: Lincoln Park,39543.0,229.35,229350000.0
2007.0,MI: Lincoln Park,39286.0,232.1,232100000.0
2008.0,MI: Lincoln Park,38946.0,170.45,170450000.0
2009.0,MI: Lincoln Park,38512.0,173.08,173080000.0
2010.0,MI: Lincoln Park,38261.0,167.06,167060000.0
2011.0,MI: Lincoln Park,37996.0,189.66,189660000.0
2012.0,MI: Lincoln Park,37765.0,229.21,229210000.0
2013.0,MI: Lincoln Park,37626.0,233.7,233700000.0
2014.0,MI: Lincoln Park,37324.0,222.6,222600000.0
2015.0,MI: Lincoln Park,37287.0,223.3,223300000.0
2016.0,MI: Lincoln Park,37069.0,218.92,218920000.0
2017.0,MI: Lincoln Park,36876.0,263.07,263070000.0
1977.0,MI: Pontiac,79959.0,385.57,385570000.0
1978.0,MI: Pontiac,79540.0,544.83,544830000.0
1979.0,MI: Pontiac,79221.0,373.38,373380000.0
1980.0,MI: Pontiac,78354.0,374.0,374000000.0
1981.0,MI: Pontiac,76715.0,345.22,345220000.0
1982.0,MI: Pontiac,74867.0,321.23,321230000.0
1983.0,MI: Pontiac,73574.0,317.17,317170000.0
1984.0,MI: Pontiac,72532.0,330.24,330240000.0
1985.0,MI: Pontiac,72268.0,366.92,366920000.0
1986.0,MI: Pontiac,72161.0,395.22,395220000.0
1987.0,MI: Pontiac,72209.0,424.92,424920000.0
1988.0,MI: Pontiac,72276.0,409.73,409730000.0
1989.0,MI: Pontiac,71906.0,380.97,380970000.0
1990.0,MI: Pontiac,71472.0,368.86,368860000.0
1991.0,MI: Pontiac,71280.0,373.9,373900000.0
1992.0,MI: Pontiac,70504.0,450.95,450950000.0
1993.0,MI: Pontiac,70574.0,387.92,387920000.0
1994.0,MI: Pontiac,70234.0,331.58,331580000.0
1995.0,MI: Pontiac,69960.0,319.04,319040000.0
1996.0,MI: Pontiac,69287.0,295.33,295330000.0
1997.0,MI: Pontiac,68596.0,339.22,339220000.0
1998.0,MI: Pontiac,67824.0,375.37,375370000.0
1999.0,MI: Pontiac,67305.0,403.45,403450000.0
2000.0,MI: Pontiac,66688.0,363.46,363460000.0
2001.0,MI: Pontiac,67400.0,366.8,366800000.0
2002.0,MI: Pontiac,66795.0,381.38,381380000.0
2003.0,MI: Pontiac,65865.0,383.74,383740000.0
2004.0,MI: Pontiac,65194.0,383.15,383150000.0
2005.0,MI: Pontiac,64443.0,394.66,394660000.0
2006.0,MI: Pontiac,63556.0,349.5,349500000.0
2007.0,MI: Pontiac,62665.0,294.41,294410000.0
2008.0,MI: Pontiac,61731.0,274.61,274610000.0
2009.0,MI: Pontiac,60872.0,212.44,212440000.0
2010.0,MI: Pontiac,60096.0,215.82,215820000.0
2011.0,MI: Pontiac,59623.0,164.88,164880000.0
2012.0,MI: Pontiac,59844.0,205.3,205300000.0
2013.0,MI: Pontiac,60235.0,209.2,209200000.0
2014.0,MI: Pontiac,60388.0,191.21,191210000.0
2015.0,MI: Pontiac,60408.0,196.88,196880000.0
2016.0,MI: Pontiac,60198.0,198.96,198960000.0
2017.0,MI: Pontiac,60154.0,203.88,203880000.0
1977.0,MI: Roseville,56627.0,196.0,196000000.0
1978.0,MI: Roseville,56284.0,170.39,170390000.0
1979.0,MI: Roseville,55763.0,165.54,165540000.0
1980.0,MI: Roseville,55202.0,157.79,157790000.0
1981.0,MI: Roseville,54311.0,157.19,157190000.0
1982.0,MI: Roseville,53266.0,207.15,207150000.0
1983.0,MI: Roseville,52632.0,227.72,227720000.0
1984.0,MI: Roseville,52015.0,211.81,211810000.0
1985.0,MI: Roseville,51897.0,192.88,192880000.0
1986.0,MI: Roseville,51913.0,209.98,209980000.0
1987.0,MI: Roseville,52072.0,203.42,203420000.0
1988.0,MI: Roseville,52045.0,206.55,206550000.0
1989.0,MI: Roseville,51720.0,198.98,198980000.0
1990.0,MI: Roseville,51511.0,209.93,209930000.0
1991.0,MI: Roseville,51285.0,217.19,217190000.0
1992.0,MI: Roseville,51435.0,230.4,230400000.0
1993.0,MI: Roseville,51366.0,229.78,229780000.0
1994.0,MI: Roseville,51101.0,238.51,238510000.0
1995.0,MI: Roseville,50795.0,254.77,254770000.0
1996.0,MI: Roseville,50667.0,245.16,245160000.0
1997.0,MI: Roseville,50661.0,245.48,245480000.0
1998.0,MI: Roseville,49881.0,244.89,244890000.0
1999.0,MI: Roseville,49109.0,246.87,246870000.0
2000.0,MI: Roseville,48365.0,245.02,245020000.0
2001.0,MI: Roseville,48394.0,249.72,249720000.0
2002.0,MI: Roseville,48562.0,256.39,256390000.0
2003.0,MI: Roseville,48612.0,267.4,267399999.99999997
2004.0,MI: Roseville,48639.0,276.84,276840000.0
2005.0,MI: Roseville,48656.0,286.43,286430000.0
2006.0,MI: Roseville,48550.0,305.53,305530000.0
2007.0,MI: Roseville,48398.0,264.37,264370000.0
2008.0,MI: Roseville,48120.0,296.69,296690000.0
2009.0,MI: Roseville,47832.0,315.81,315810000.0
2010.0,MI: Roseville,47514.0,313.31,313310000.0
2011.0,MI: Roseville,47348.0,290.15,290150000.0
2012.0,MI: Roseville,47352.0,263.95,263950000.0
2013.0,MI: Roseville,47517.0,230.87,230870000.0
2014.0,MI: Roseville,47757.0,217.94,217940000.0
2015.0,MI: Roseville,47835.0,249.41,249410000.0
2016.0,MI: Roseville,47670.0,222.0,222000000.0
2017.0,MI: Roseville,47650.0,225.27,225270000.0
1977.0,MI: Saginaw,83908.0,253.76,253760000.0
1978.0,MI: Saginaw,82432.0,312.41,312410000.0
1979.0,MI: Saginaw,80730.0,223.41,223410000.0
1980.0,MI: Saginaw,78817.0,259.18,259180000.0
1981.0,MI: Saginaw,77508.0,236.54,236540000.0
1982.0,MI: Saginaw,75911.0,212.28,212280000.0
1983.0,MI: Saginaw,74567.0,206.28,206280000.0
1984.0,MI: Saginaw,73252.0,203.42,203420000.0
1985.0,MI: Saginaw,72638.0,229.19,229190000.0
1986.0,MI: Saginaw,71827.0,236.21,236210000.0
1987.0,MI: Saginaw,71553.0,246.34,246340000.0
1988.0,MI: Saginaw,71012.0,232.35,232350000.0
1989.0,MI: Saginaw,70571.0,216.64,216640000.0
1990.0,MI: Saginaw,69920.0,228.02,228020000.0
1991.0,MI: Saginaw,69591.0,226.16,226160000.0
1992.0,MI: Saginaw,68938.0,253.38,253380000.0
1993.0,MI: Saginaw,68322.0,248.24,248240000.0
1994.0,MI: Saginaw,67595.0,247.77,247770000.0
1995.0,MI: Saginaw,66441.0,254.96,254960000.0
1996.0,MI: Saginaw,65544.0,317.18,317180000.0
1997.0,MI: Saginaw,64830.0,302.6,302600000.0
1998.0,MI: Saginaw,64107.0,320.34,320340000.0
1999.0,MI: Saginaw,63390.0,340.85,340850000.0
2000.0,MI: Saginaw,62327.0,299.98,299980000.0
2001.0,MI: Saginaw,61589.0,298.63,298630000.0
2002.0,MI: Saginaw,60714.0,301.66,301660000.0
2003.0,MI: Saginaw,59924.0,287.19,287190000.0
2004.0,MI: Saginaw,59009.0,272.57,272570000.0
2005.0,MI: Saginaw,58172.0,269.5,269500000.0
2006.0,MI: Saginaw,57096.0,274.18,274180000.0
2007.0,MI: Saginaw,55902.0,278.71,278710000.0
2008.0,MI: Saginaw,54411.0,344.95,344950000.0
2009.0,MI: Saginaw,53323.0,373.41,373410000.0
2010.0,MI: Saginaw,52259.0,372.58,372580000.0
2011.0,MI: Saginaw,51377.0,404.97,404970000.0
2012.0,MI: Saginaw,51021.0,377.11,377110000.0
2013.0,MI: Saginaw,50740.0,347.72,347720000.0
2014.0,MI: Saginaw,50287.0,301.81,301810000.0
2015.0,MI: Saginaw,49811.0,307.74,307740000.0
2016.0,MI: Saginaw,49243.0,262.07,262070000.0
2017.0,MI: Saginaw,48919.0,275.37,275370000.0
1977.0,MI: Taylor,74826.0,180.93,180930000.0
1978.0,MI: Taylor,75146.0,167.45,167450000.0
1979.0,MI: Taylor,75775.0,133.54,133539999.99999999
1980.0,MI: Taylor,76440.0,128.07,128070000.0
1981.0,MI: Taylor,77568.0,116.11,116110000.0
1982.0,MI: Taylor,75552.0,147.06,147060000.0
1983.0,MI: Taylor,74180.0,159.51,159510000.0
1984.0,MI: Taylor,73161.0,168.75,168750000.0
1985.0,MI: Taylor,72611.0,164.18,164180000.0
1986.0,MI: Taylor,72393.0,161.67,161670000.0
1987.0,MI: Taylor,72296.0,161.74,161740000.0
1988.0,MI: Taylor,72124.0,163.58,163580000.0
1989.0,MI: Taylor,71347.0,156.96,156960000.0
1990.0,MI: Taylor,70947.0,158.39,158390000.0
1991.0,MI: Taylor,70366.0,171.49,171490000.0
1992.0,MI: Taylor,70920.0,174.46,174460000.0
1993.0,MI: Taylor,70941.0,177.38,177380000.0
1994.0,MI: Taylor,70544.0,169.23,169230000.0
1995.0,MI: Taylor,69723.0,171.49,171490000.0
1996.0,MI: Taylor,69816.0,160.22,160220000.0
1997.0,MI: Taylor,69916.0,166.84,166840000.0
1998.0,MI: Taylor,69459.0,176.73,176730000.0
1999.0,MI: Taylor,67858.0,186.66,186660000.0
2000.0,MI: Taylor,66237.0,183.68,183680000.0
2001.0,MI: Taylor,65872.0,187.61,187610000.0
2002.0,MI: Taylor,65911.0,215.59,215590000.0
2003.0,MI: Taylor,65838.0,219.03,219030000.0
2004.0,MI: Taylor,65733.0,218.71,218710000.0
2005.0,MI: Taylor,65526.0,231.48,231480000.0
2006.0,MI: Taylor,65280.0,270.27,270270000.0
2007.0,MI: Taylor,64887.0,250.66,250660000.0
2008.0,MI: Taylor,64366.0,254.12,254120000.0
2009.0,MI: Taylor,63688.0,258.33,258329999.99999997
2010.0,MI: Taylor,63298.0,231.74,231740000.0
2011.0,MI: Taylor,62982.0,222.64,222640000.0
2012.0,MI: Taylor,62626.0,227.98,227980000.0
2013.0,MI: Taylor,62464.0,203.25,203250000.0
2014.0,MI: Taylor,61960.0,204.66,204660000.0
2015.0,MI: Taylor,62075.0,160.26,160260000.0
2016.0,MI: Taylor,61771.0,157.62,157620000.0
2017.0,MI: Taylor,61563.0,175.48,175480000.0
1977.0,MI: Warren,167870.0,298.73,298730000.0
1978.0,MI: Warren,166884.0,260.22,260220000.00000003
1979.0,MI: Warren,165372.0,186.1,186100000.0
1980.0,MI: Warren,163741.0,204.11,204110000.0
1981.0,MI: Warren,161134.0,199.78,199780000.0
1982.0,MI: Warren,157358.0,204.67,204670000.0
1983.0,MI: Warren,154805.0,194.52,194520000.0
1984.0,MI: Warren,152308.0,210.3,210300000.0
1985.0,MI: Warren,151270.0,206.48,206480000.0
1986.0,MI: Warren,150610.0,217.52,217520000.0
1987.0,MI: Warren,150350.0,210.61,210610000.0
1988.0,MI: Warren,149539.0,218.07,218070000.0
1989.0,MI: Warren,147863.0,199.71,199710000.0
1990.0,MI: Warren,146512.0,214.41,214410000.0
1991.0,MI: Warren,145234.0,221.94,221940000.0
1992.0,MI: Warren,144105.0,263.46,263459999.99999997
1993.0,MI: Warren,144787.0,255.89,255890000.0
1994.0,MI: Warren,144362.0,238.6,238600000.0
1995.0,MI: Warren,143919.0,251.08,251080000.0
1996.0,MI: Warren,143778.0,251.25,251250000.0
1997.0,MI: Warren,143901.0,246.41,246410000.0
1998.0,MI: Warren,141868.0,261.59,261589999.99999997
1999.0,MI: Warren,140140.0,265.31,265310000.0
2000.0,MI: Warren,138675.0,275.85,275850000.0
2001.0,MI: Warren,138310.0,308.34,308340000.0
2002.0,MI: Warren,138668.0,310.68,310680000.0
2003.0,MI: Warren,138694.0,288.45,288450000.0
2004.0,MI: Warren,138650.0,299.87,299870000.0
2005.0,MI: Warren,138581.0,304.16,304160000.0
2006.0,MI: Warren,138160.0,344.66,344660000.0
2007.0,MI: Warren,137610.0,330.42,330420000.0
2008.0,MI: Warren,136703.0,348.11,348110000.0
2009.0,MI: Warren,135767.0,347.14,347140000.0
2010.0,MI: Warren,134753.0,333.76,333760000.0
2011.0,MI: Warren,134067.0,315.75,315750000.0
2012.0,MI: Warren,134147.0,277.41,277410000.0
2013.0,MI: Warren,134574.0,278.45,278450000.0
2014.0,MI: Warren,135305.0,286.0,286000000.0
2015.0,MI: Warren,135665.0,303.0,303000000.0
2016.0,MI: Warren,135377.0,299.86,299860000.0
2017.0,MI: Warren,135233.0,315.95,315950000.0
1977.0,MN: Duluth,95449.0,152.6,152600000.0
1978.0,MN: Duluth,94695.0,155.23,155230000.0
1979.0,MN: Duluth,93684.0,150.61,150610000.0
1980.0,MN: Duluth,93098.0,119.25,119250000.0
1981.0,MN: Duluth,92811.0,123.02,123020000.0
1982.0,MN: Duluth,92219.0,122.54,122540000.0
1983.0,MN: Duluth,91450.0,129.39,129389999.99999999
1984.0,MN: Duluth,89760.0,164.9,164900000.0
1985.0,MN: Duluth,88132.0,167.37,167370000.0
1986.0,MN: Duluth,86644.0,183.27,183270000.0
1987.0,MN: Duluth,85484.0,186.48,186480000.0
1988.0,MN: Duluth,84750.0,195.81,195810000.0
1989.0,MN: Duluth,84373.0,180.82,180820000.0
1990.0,MN: Duluth,84810.0,178.99,178990000.0
1991.0,MN: Duluth,85724.0,166.95,166950000.0
1992.0,MN: Duluth,86505.0,164.66,164660000.0
1993.0,MN: Duluth,87200.0,178.68,178680000.0
1994.0,MN: Duluth,87056.0,172.19,172190000.0
1995.0,MN: Duluth,87098.0,181.19,181190000.0
1996.0,MN: Duluth,85691.0,190.08,190080000.0
1997.0,MN: Duluth,85993.0,195.82,195820000.0
1998.0,MN: Duluth,86386.0,196.62,196620000.0
1999.0,MN: Duluth,86349.0,216.62,216620000.0
2000.0,MN: Duluth,86794.0,206.56,206560000.0
2001.0,MN: Duluth,86398.0,221.47,221470000.0
2002.0,MN: Duluth,86974.0,233.63,233630000.0
2003.0,MN: Duluth,86607.0,224.34,224340000.0
2004.0,MN: Duluth,86517.0,211.51,211510000.0
2005.0,MN: Duluth,86143.0,204.88,204880000.0
2006.0,MN: Duluth,85734.0,232.63,232630000.0
2007.0,MN: Duluth,85721.0,234.41,234410000.0
2008.0,MN: Duluth,85881.0,220.05,220050000.0
2009.0,MN: Duluth,86164.0,246.08,246080000.0
2010.0,MN: Duluth,86312.0,248.59,248590000.0
2011.0,MN: Duluth,86190.0,231.67,231670000.0
2012.0,MN: Duluth,86231.0,366.29,366290000.0
2013.0,MN: Duluth,86157.0,277.72,277720000.0
2014.0,MN: Duluth,86035.0,266.51,266510000.0
2015.0,MN: Duluth,86089.0,247.97,247970000.0
2016.0,MN: Duluth,85969.0,270.41,270410000.0
2017.0,MN: Duluth,86058.0,266.19,266190000.0
1977.0,MN: Minneapolis,388230.0,199.86,199860000.0
1978.0,MN: Minneapolis,381973.0,192.11,192110000.0
1979.0,MN: Minneapolis,377200.0,188.71,188710000.0
1980.0,MN: Minneapolis,372608.0,189.42,189420000.0
1981.0,MN: Minneapolis,370951.0,180.91,180910000.0
1982.0,MN: Minneapolis,372167.0,217.97,217970000.0
1983.0,MN: Minneapolis,371582.0,213.4,213400000.0
1984.0,MN: Minneapolis,370035.0,207.98,207980000.0
1985.0,MN: Minneapolis,368656.0,226.48,226480000.0
1986.0,MN: Minneapolis,369759.0,233.01,233010000.0
1987.0,MN: Minneapolis,370442.0,233.0,233000000.0
1988.0,MN: Minneapolis,369688.0,246.04,246040000.0
1989.0,MN: Minneapolis,370686.0,251.11,251110000.0
1990.0,MN: Minneapolis,369669.0,258.16,258160000.00000003
1991.0,MN: Minneapolis,369569.0,248.82,248820000.0
1992.0,MN: Minneapolis,370056.0,264.12,264120000.0
1993.0,MN: Minneapolis,371341.0,302.35,302350000.0
1994.0,MN: Minneapolis,373195.0,301.69,301690000.0
1995.0,MN: Minneapolis,375394.0,277.91,277910000.0
1996.0,MN: Minneapolis,376996.0,275.55,275550000.0
1997.0,MN: Minneapolis,378541.0,291.95,291950000.0
1998.0,MN: Minneapolis,377999.0,369.18,369180000.0
1999.0,MN: Minneapolis,379718.0,341.94,341940000.0
2000.0,MN: Minneapolis,381688.0,335.39,335390000.0
2001.0,MN: Minneapolis,383063.0,342.97,342970000.0
2002.0,MN: Minneapolis,383563.0,326.61,326610000.0
2003.0,MN: Minneapolis,381535.0,335.43,335430000.0
2004.0,MN: Minneapolis,380189.0,324.33,324330000.0
2005.0,MN: Minneapolis,378749.0,300.61,300610000.0
2006.0,MN: Minneapolis,376937.0,318.64,318640000.0
2007.0,MN: Minneapolis,376495.0,405.86,405860000.0
2008.0,MN: Minneapolis,377575.0,391.55,391550000.0
2009.0,MN: Minneapolis,379185.0,404.33,404330000.0
2010.0,MN: Minneapolis,381638.0,427.07,427070000.0
2011.0,MN: Minneapolis,383067.0,427.2,427200000.0
2012.0,MN: Minneapolis,388022.0,401.93,401930000.0
2013.0,MN: Minneapolis,392775.0,371.3,371300000.0
2014.0,MN: Minneapolis,400108.0,366.18,366180000.0
2015.0,MN: Minneapolis,407122.0,421.66,421660000.0
2016.0,MN: Minneapolis,411150.0,418.08,418080000.0
2017.0,MN: Minneapolis,415239.0,385.65,385650000.0
1977.0,MN: St. Paul,282298.0,183.53,183530000.0
1978.0,MN: St. Paul,278066.0,203.22,203220000.0
1979.0,MN: St. Paul,273742.0,199.16,199160000.0
1980.0,MN: St. Paul,270696.0,174.27,174270000.0
1981.0,MN: St. Paul,270230.0,176.29,176290000.0
1982.0,MN: St. Paul,271796.0,198.32,198320000.0
1983.0,MN: St. Paul,272328.0,158.0,158000000.0
1984.0,MN: St. Paul,271849.0,162.45,162450000.0
1985.0,MN: St. Paul,270909.0,196.06,196060000.0
1986.0,MN: St. Paul,271874.0,199.88,199880000.0
1987.0,MN: St. Paul,273401.0,228.06,228060000.0
1988.0,MN: St. Paul,273050.0,208.12,208120000.0
1989.0,MN: St. Paul,273337.0,208.49,208490000.0
1990.0,MN: St. Paul,273194.0,210.54,210540000.0
1991.0,MN: St. Paul,273139.0,225.21,225210000.0
1992.0,MN: St. Paul,273441.0,244.03,244030000.0
1993.0,MN: St. Paul,275398.0,211.65,211650000.0
1994.0,MN: St. Paul,275839.0,206.36,206360000.0
1995.0,MN: St. Paul,275943.0,223.61,223610000.0
1996.0,MN: St. Paul,277042.0,219.76,219760000.0
